14:34:02.750138 IP 192.168.56.1.netbios-ns > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:11.534214 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 292001, win 20440, length 0
14:34:11.534328 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 294921, win 17520, length 0
14:34:11.534456 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 297841, win 14600, length 0
14:34:11.534571 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 300761, win 11680, length 0
14:34:11.534687 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 303681, win 8760, length 0
14:34:11.534800 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 306601, win 5840, length 0
14:34:11.534911 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 309521, win 2920, length 0
14:34:11.535094 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 312440, win 1, length 0
14:34:11.535219 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 44162, win 29200, length 0
14:34:11.535369 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 47082, win 26280, length 0
14:34:11.535535 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 50002, win 23360, length 0
14:34:11.535687 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 52922, win 20440, length 0
14:34:11.535841 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 55842, win 17520, length 0
14:34:11.550987 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 57302:61682, ack 1330, win 64240, length 4380
14:34:11.552203 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 61682:64602, ack 1330, win 64240, length 2920
14:34:11.556939 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 64602:73362, ack 1330, win 64240, length 8760
14:34:11.565431 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 312441, win 64240, length 0
14:34:11.565542 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 73362, win 0, length 0
14:34:11.565911 IP 204.79.197.200.http > 192.168.48.128.1086: Flags [P.], seq 312441:346792, ack 613, win 64240, length 34351
14:34:11.566733 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 73362:73363, ack 1330, win 64240, length 1
14:34:11.566861 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 315361, win 61320, length 0
14:34:11.566915 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 318281, win 58400, length 0
14:34:11.566955 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 321201, win 55480, length 0
14:34:11.566981 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 324121, win 52560, length 0
14:34:11.567512 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 327041, win 49640, length 0
14:34:11.567595 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 329961, win 46720, length 0
14:34:11.567624 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 332881, win 43800, length 0
14:34:11.567651 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 335801, win 40880, length 0
14:34:11.567811 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 338721, win 37960, length 0
14:34:11.567984 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 341641, win 35040, length 0
14:34:11.568406 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 344561, win 32120, length 0
14:34:11.568968 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 346792, win 29889, length 0
14:34:11.569053 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 73362, win 0, length 0
14:34:11.571081 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [.], ack 346792, win 64240, length 0
14:34:11.668558 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 73362, win 3760, length 0
14:34:11.669010 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 73362:77122, ack 1330, win 64240, length 3760
14:34:11.669432 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 76282, win 840, length 0
14:34:11.720828 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 77122, win 60480, length 0
14:34:11.721536 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 77122:137602, ack 1330, win 64240, length 60480
14:34:11.723236 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 80042, win 57560, length 0
14:34:11.723321 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 82962, win 54640, length 0
14:34:11.723473 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 85882, win 51720, length 0
14:34:11.723594 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 88802, win 48800, length 0
14:34:11.723796 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 91722, win 45880, length 0
14:34:11.723866 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 94642, win 42960, length 0
14:34:11.723986 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 97562, win 40040, length 0
14:34:11.724125 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 100482, win 37120, length 0
14:34:11.724326 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 103402, win 34200, length 0
14:34:11.724450 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 106322, win 31280, length 0
14:34:11.724550 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 109242, win 28360, length 0
14:34:11.724676 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 112162, win 25440, length 0
14:34:11.724794 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 115082, win 22520, length 0
14:34:11.724911 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 118002, win 19600, length 0
14:34:11.725026 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 120922, win 16680, length 0
14:34:11.725161 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 123842, win 13760, length 0
14:34:11.725400 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 126762, win 10840, length 0
14:34:11.725506 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 129682, win 7920, length 0
14:34:11.725637 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 132602, win 5000, length 0
14:34:11.725821 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 135522, win 2080, length 0
14:34:11.725872 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 137602, win 0, length 0
14:34:11.726712 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 137602:137603, ack 1330, win 64240, length 1
14:34:11.726945 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 137602, win 0, length 0
14:34:11.728836 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 137602, win 3760, length 0
14:34:11.729707 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 137602:141362, ack 1330, win 64240, length 3760
14:34:11.729842 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 137602, win 64240, length 0
14:34:11.730335 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 141362, win 60480, length 0
14:34:11.730685 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 141362:169102, ack 1330, win 64240, length 27740
14:34:11.731552 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 169102:201841, ack 1330, win 64240, length 32739
14:34:11.733423 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 201841:201842, ack 1330, win 64240, length 1
14:34:11.734906 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 201842, win 0, length 0
14:34:11.735259 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 201842:201843, ack 1330, win 64240, length 1
14:34:11.735451 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 201842, win 0, length 0
14:34:11.736453 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 201842, win 3760, length 0
14:34:11.736840 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 201842:205602, ack 1330, win 64240, length 3760
14:34:11.737113 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 204762, win 840, length 0
14:34:11.738024 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 205602, win 60480, length 0
14:34:11.738714 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 205602:228962, ack 1330, win 64240, length 23360
14:34:11.739062 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 228962:266082, ack 1330, win 64240, length 37120
14:34:11.739977 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 208522, win 57560, length 0
14:34:11.740083 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 211442, win 54640, length 0
14:34:11.740149 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 214362, win 51720, length 0
14:34:11.740181 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 217282, win 48800, length 0
14:34:11.740302 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 220202, win 45880, length 0
14:34:11.740727 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 223122, win 42960, length 0
14:34:11.740811 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 226042, win 40040, length 0
14:34:11.740842 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 228962, win 37120, length 0
14:34:11.740883 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 231882, win 34200, length 0
14:34:11.741199 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 234802, win 31280, length 0
14:34:11.741285 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 237722, win 28360, length 0
14:34:11.741314 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 240642, win 25440, length 0
14:34:11.743279 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 243562, win 22520, length 0
14:34:11.743369 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 246482, win 19600, length 0
14:34:11.743401 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 249402, win 16680, length 0
14:34:11.743431 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 252322, win 13760, length 0
14:34:11.743461 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 255242, win 10840, length 0
14:34:11.743715 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 258162, win 7920, length 0
14:34:11.744096 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 261082, win 5000, length 0
14:34:11.744189 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 264002, win 2080, length 0
14:34:11.744217 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 266082, win 0, length 0
14:34:11.744510 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 266082:266083, ack 1330, win 64240, length 1
14:34:11.744785 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 266082, win 0, length 0
14:34:11.753184 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 266082, win 64240, length 0
14:34:11.753892 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 266082:314262, ack 1330, win 64240, length 48180
14:34:11.754823 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 269002, win 61320, length 0
14:34:11.754896 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 271922, win 58400, length 0
14:34:11.754924 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 274842, win 55480, length 0
14:34:11.755448 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 314262:315722, ack 1330, win 64240, length 1460
14:34:11.755550 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 277762, win 52560, length 0
14:34:11.755617 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 280682, win 49640, length 0
14:34:11.755807 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 283602, win 46720, length 0
14:34:11.755950 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 286522, win 43800, length 0
14:34:11.756062 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 289442, win 40880, length 0
14:34:11.756481 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 292362, win 37960, length 0
14:34:11.758451 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 315722:330322, ack 1330, win 64240, length 14600
14:34:11.758811 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 295282, win 35040, length 0
14:34:11.759505 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 298202, win 32120, length 0
14:34:11.760068 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 301122, win 29200, length 0
14:34:11.760676 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 304042, win 26280, length 0
14:34:11.761118 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 306962, win 23360, length 0
14:34:11.761496 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 309882, win 20440, length 0
14:34:11.765121 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 312802, win 17520, length 0
14:34:11.765479 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 315722, win 14600, length 0
14:34:11.765541 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 318642, win 11680, length 0
14:34:11.765571 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 321562, win 8760, length 0
14:34:11.765601 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 324482, win 5840, length 0
14:34:11.765748 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 327402, win 2920, length 0
14:34:11.765876 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 330322, win 0, length 0
14:34:11.766049 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 330322:330323, ack 1330, win 64240, length 1
14:34:11.785223 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 330322, win 64240, length 0
14:34:11.785612 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 330322:347153, ack 1330, win 64240, length 16831
14:34:11.786579 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 347153, win 47409, length 0
14:34:11.814547 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 347153, win 64240, length 0
14:34:12.312081 IP 192.168.48.128.1086 > 204.79.197.200.http: Flags [P.], seq 613:1239, ack 346792, win 64240, length 626
14:34:12.313420 IP 204.79.197.200.http > 192.168.48.128.1086: Flags [.], ack 1239, win 64240, length 0
14:34:12.355962 IP 204.79.197.200.http > 192.168.48.128.1086: Flags [P.], seq 346792:348033, ack 1239, win 64240, length 1241
14:34:12.404160 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [P.], seq 1330:1950, ack 347153, win 64240, length 620
14:34:12.404540 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], ack 1950, win 64240, length 0
14:34:12.435523 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 347153:367593, ack 1950, win 64240, length 20440
14:34:12.438329 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 367593:385113, ack 1950, win 64240, length 17520
14:34:12.439299 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 385113:389493, ack 1950, win 64240, length 4380
14:34:12.442232 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [.], seq 389493:404093, ack 1950, win 64240, length 14600
14:34:12.442445 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 404093:407013, ack 1950, win 64240, length 2920
14:34:12.443166 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 407013:411392, ack 1950, win 64240, length 4379
14:34:12.447738 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 350073, win 64240, length 0
14:34:12.447866 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 352993, win 64240, length 0
14:34:12.447993 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 355913, win 64240, length 0
14:34:12.448026 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 358833, win 61320, length 0
14:34:12.448053 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 361753, win 58400, length 0
14:34:12.448096 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 411392:414312, ack 1950, win 64240, length 2920
14:34:12.448213 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 414312:417232, ack 1950, win 64240, length 2920
14:34:12.448750 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 417232:420152, ack 1950, win 64240, length 2920
14:34:12.448894 IP 204.79.197.200.http > 192.168.48.128.1087: Flags [P.], seq 420152:420153, ack 1950, win 64240, length 1
14:34:12.451310 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 364673, win 55480, length 0
14:34:12.453331 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 367593, win 52560, length 0
14:34:12.453933 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 370513, win 49640, length 0
14:34:12.455324 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 373433, win 46720, length 0
14:34:12.455819 IP 204.79.197.200.http > 192.168.48.128.1086: Flags [P.], seq 346792:348033, ack 1239, win 64240, length 1241
14:34:12.456221 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 376353, win 43800, length 0
14:34:12.457114 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 379273, win 40880, length 0
14:34:12.457227 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 382193, win 37960, length 0
14:34:12.457358 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 385113, win 35040, length 0
14:34:12.457481 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 388033, win 32120, length 0
14:34:12.457596 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 390953, win 29200, length 0
14:34:12.457717 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 393873, win 26280, length 0
14:34:12.457915 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 396793, win 23360, length 0
14:34:12.458028 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 399713, win 20440, length 0
14:34:12.458140 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 402633, win 17520, length 0
14:34:12.458406 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 405553, win 14600, length 0
14:34:12.458554 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 408473, win 11680, length 0
14:34:12.459003 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 411392, win 8761, length 0
14:34:12.460463 IP 192.168.48.128.1087 > 204.79.197.200.http: Flags [.], ack 414312, win 5841, length 0
